Id,Predicted
23810398,74.6856
2794725,131.41429
28714008,110.477486
19890602,123.045876
19086281,91.277214
19436602,224.31941
25138975,113.38924
19489138,223.98607
12941586,161.39151
15713028,66.61019
18141809,172.4156
19319184,96.11039
6420850,70.399315
1525602,100.98001
684991,156.82593
29632566,125.27235
9449718,86.389206
21967332,250.90042
21728670,102.16711
18788980,63.391594
29702774,230.4392
29419129,102.04669
25449860,170.30869
1978078,132.70564
27725844,67.71094
28718812,173.31569
7021851,51.7149
20504573,245.60492
21965948,73.944695
14294585,158.34534
1745430,146.76639
6477558,215.79597
7331850,83.81705
12903772,175.1236
21213095,77.94435
26991807,437.0813
4808690,161.44872
21781648,218.07481
27784556,67.02812
23862292,3.403055
4175829,185.81784
19221595,171.14722
400431,93.150154
26635476,374.47604
19678231,198.5551
29636953,77.41179
13998064,190.70908
4680840,132.28085
15790071,75.08673
23613183,88.22098
12965288,83.498604
3687227,75.81258
24933530,93.50303
19450121,106.20162
25135772,247.55482
24896067,77.5034
25545821,108.02909
586521,169.59204
6385039,69.68809
21176210,71.61477
2461540,63.30104
6763899,87.364235
18916415,275.9266
16031639,191.77042
21666229,61.85352
13142258,112.34256
24809024,57.58263
23784719,135.88354
13067176,158.81526
23018280,93.101234
20283488,65.49054
7340902,126.9293
18544441,121.79598
28658564,209.10223
4225569,110.77883
24541125,174.57674
20753678,84.647896
26128160,90.31165
21201760,97.44456
2887581,87.02269
13151673,81.104355
933861,107.03554
25512469,299.2003
838070,113.8783
23416802,71.51734
7618832,195.11234
26557266,89.92481
568743,214.97023
16986674,99.90684
18090927,134.57509
13221788,53.096836
29075705,81.68248
15234773,94.96752
18423938,219.25044
26987149,321.68063
28901045,81.93821
292954,120.54587
11455372,324.31668
2160982,167.23328
10686350,176.11943
12186697,84.920296
7143587,211.12822
25804819,191.68326
21055320,84.18968
13714575,72.529076
3840127,98.045074
2214831,230.62515
8257567,222.83911
19382201,192.5306
27931465,312.8591
24603841,125.657974
6171382,133.10304
19749379,131.0883
424192,237.32991
11611298,81.614296
19010699,135.84131
5481978,64.303696
29421920,578.6492
17223725,60.27237
22580951,184.75566
446367,269.1207
24965167,115.81031
13912725,97.43453
15454216,175.99698
12886198,101.86609
19721338,102.4812
10148955,206.817
6004659,163.36014
26468823,204.53874
18942119,184.35849
19193664,154.75815
10812612,197.04518
6286253,85.06987
2256268,342.14847
25480516,614.6224
5770483,199.01964
11871932,166.92847
14821756,35.756264
11474011,206.71771
29730754,362.97232
22656685,100.22653
11562327,175.6163
10020060,301.22537
19889906,104.27138
29316598,251.05177
15883099,198.8951
16732266,150.88622
748656,52.077084
24936179,121.66603
22146533,164.74147
20383788,63.83714
28306661,120.803604
23858655,380.39935
22465507,181.1834
21125533,120.46762
26419487,70.51419
29215600,90.3683
22144231,193.02452
23378828,89.90749
241588,81.23297
15327611,173.46893
24349504,69.54735
22811453,216.56956
14826817,67.00054
28341280,90.455025
29042787,200.57404
20013531,47.347378
4865454,47.668594
27282297,70.31246
13431552,190.43672
6056028,217.35323
28830379,121.951775
22654527,220.08975
272738,78.42314
20933943,207.78268
25491443,262.6352
9079335,176.59355
16575174,265.4563
21884557,81.380875
16546557,80.75723
20215323,92.3546
22376920,132.31923
13135904,106.17205
26721080,85.20628
26782684,53.397152
7616102,120.32471
22118011,105.4538
29513249,128.06836
29092083,170.4261
2093064,171.6502
16243923,171.92572
23782566,119.9877
2687375,101.17271
13855164,185.70848
12947670,106.03604
21709891,68.78714
8353055,255.42291
27166241,103.114716
13019053,191.82637
13096146,145.7901
647580,182.90948
11656396,152.2426
15834511,222.22018
9414521,123.33249
8065705,132.48059
13491503,95.728226
25520013,197.53506
23222091,114.77272
20054400,153.4162
22125138,46.238678
21253000,92.96751
24885241,332.44882
20441507,107.52243
15757745,63.28532
15086143,66.65536
8752714,111.71047
4965152,153.93741
16191596,68.161736
26948562,476.80676
23703345,138.43552
14214998,102.67534
278090,101.80014
888905,71.82817
25000971,788.8791
18946091,81.407005
15615535,183.61131
26272821,82.88327
7417520,252.50908
25383265,93.45973
11672400,139.3302
15192362,67.105515
24313701,93.47432
15581667,127.63418
13634496,150.28415
18507671,105.754486
6846227,568.3557
4469650,630.68524
797972,175.72264
1731365,407.83945
10039238,105.217735
18286232,127.512924
7612456,113.70622
24873980,87.850975
8668701,136.52362
46544,134.19917
23823959,48.909115
19296503,64.54106
4257078,98.05207
29287351,150.48962
336220,77.971695
23743988,164.02408
29191798,115.93533
7547750,128.5328
7062987,140.51677
29028761,69.34916
26036646,545.2378
29289098,98.48324
26236275,112.012115
23106361,66.87968
15980715,64.31223
14963404,65.97855
5784179,64.9745
14912574,131.02382
20458372,159.1549
23996716,227.64238
20783657,134.19295
4916340,180.94472
6467264,116.08492
841292,119.66475
16607054,74.42555
1256536,193.80135
8369857,64.15871
2223628,62.870754
9563868,218.51643
14554093,157.16132
27788038,61.860355
7257311,142.5566
19289583,368.8433
17826827,130.78552
15343230,304.32016
21097166,157.11073
26834208,111.80116
27373599,149.23503
24581516,125.71896
9926628,58.569065
12281070,248.70389
19251255,116.19987
478385,175.8628
4849266,92.30051
27933622,73.90757
23168904,68.9902
29232638,149.60645
26532094,353.82944
28899532,269.2917
2501809,65.7594
26769087,132.50824
21982630,163.51805
28711966,181.49457
12190495,64.42905
14443401,62.549988
3039332,153.56537
8306427,205.81395
9273010,301.34567
3036012,84.20666
22049271,317.03543
29738867,66.20457
8925082,238.9671
27289382,107.00048
5337757,63.224125
9525925,161.61028
22165957,152.59363
19036290,84.61853
24278511,95.68417
14163220,140.02423
16627834,72.76414
24751067,98.12767
9684503,79.5112
6450240,69.66402
26277801,263.3032
9720768,135.43341
4816830,209.46185
25618970,245.37225
16741278,109.60782
4491140,106.363106
27010728,359.90604
731293,187.97928
4098271,98.01257
29331741,196.02602
7954940,128.09637
14351787,92.647095
22489609,54.776737
27265568,149.58688
8063109,175.81323
23264421,205.70233
24770333,423.104
7573221,151.00592
13862932,90.4636
9842117,109.32421
14738709,364.66162
10137108,94.109085
27023745,168.80183
28661866,52.965317
22972832,123.296036
2062859,165.78644
13895156,281.25674
4956016,95.94042
2210277,384.11813
21274082,244.59952
21933243,184.01994
24694397,125.82524
10136980,157.25186
28361060,100.43827
2067688,168.29169
25011733,178.86493
745037,236.50761
23308580,98.51583
20638154,69.13187
28739830,85.42976
25335433,144.09872
20831853,176.9486
18056405,99.990326
27695623,150.80273
28667969,84.32621
21148292,223.26408
5114347,57.434715
14069103,53.819324
25263845,96.97752
9365502,236.87817
18176762,161.54796
24355169,90.30023
21294704,88.91933
24521630,196.51718
195989,99.11671
2600199,168.21857
29658517,133.09058
19100971,111.51727
8110973,191.04701
22483110,127.4285
12009685,126.28367
803835,95.52234
22000255,74.771805
25619849,91.95948
6002889,119.55668
6077178,169.77011
16377144,151.81578
22436039,62.59106
20815250,249.1833
25083829,259.6886
22671517,194.51704
21121039,95.308556
29106572,70.5227
17678601,128.82141
8622803,383.7551
16311527,115.51378
14056526,99.85549
16467731,406.002
19157910,128.72409
24595332,326.63916
28510491,123.845436
305245,245.3754
10469388,106.60967
26630310,90.57773
12022739,328.2537
17753121,78.83817
25124293,135.00223
19983644,100.432175
24199249,116.49018
28436441,124.9751
8742567,243.6256
19587689,93.670654
2294663,232.05687
23870798,168.57605
19587631,410.97885
4181598,141.38414
27139801,171.41008
17979132,124.60533
26108550,61.531723
15028194,132.53484
8713635,48.89069
7243287,129.81238
13763165,301.44775
21663040,175.19035
10244876,118.74005
4195712,56.060337
24886390,708.88025
23628526,108.18233
9609049,197.78668
29477786,91.386925
8045552,114.45257
24851466,164.64384
6359812,111.154655
2440173,195.70189
29521289,51.83487
15582683,101.687325
9514193,142.08095
28699887,113.02309
20055311,101.73548
20527717,153.25548
4168660,63.882004
25721734,176.36598
29384057,156.82043
7862762,154.32013
6477586,157.03091
17666780,168.73734
10318976,111.41202
28897267,141.01472
761835,112.26307
19698772,155.5505
4725251,146.62968
12283732,194.40297
1415853,82.47844
4565734,177.29266
29103450,103.04352
197155,153.73029
3808683,92.623436
4500897,122.19487
29131070,76.46574
18471944,106.43906
24540842,250.89143
9737975,167.95343
11243953,163.23935
28048070,571.62103
4218499,187.75343
25288767,75.701584
14127687,50.056545
19458462,157.86148
4600556,188.26498
3924646,111.95134
9595222,213.63747
1640700,255.74773
2110821,63.003487
22406251,111.77651
20740322,259.9646
6723207,140.17516
23434788,78.03061
13789876,41.659576
23371427,179.45345
28988668,60.23617
25102910,77.69853
3539618,162.80096
28339747,69.9025
4699289,207.81784
1682258,190.86345
4296291,69.8736
4574189,127.58415
19588190,146.57103
6509750,318.35254
939724,91.30859
24944474,437.2208
14394217,117.52095
28132225,264.01077
22266913,108.99756
19785259,128.9212
18043457,102.21617
21369232,54.86274
18139095,288.97937
11017101,106.18788
13058729,72.1587
20305451,139.60022
753935,169.74538
23002312,279.17502
3738815,192.35007
655472,124.344894
7819704,74.19097
8873479,107.36007
2186138,248.57889
23876348,66.42463
8522756,104.41815
7823722,242.28764
6751450,230.1672
6950074,111.54866
13386360,145.78287
25873736,66.68647
559511,152.58672
7711899,208.37514
27693410,73.98155
5803,82.34245
16378809,70.05649
21666641,89.71669
16236157,129.79811
7385568,81.04269
21922071,59.424366
5816145,80.54884
12433302,123.812386
28959156,88.3665
17779504,70.901306
13545733,354.09302
5522518,212.79192
27292853,53.18478
6459617,203.17706
290123,210.99332
25455986,230.49718
25890454,128.3895
29131535,96.746025
20896281,175.12897
14571148,189.5194
25430164,182.3783
23748521,79.17951
20145813,238.88097
8519400,241.26508
16315496,67.737404
28880910,511.78317
1824808,197.54535
19951265,88.41592
9323550,233.04611
15857453,91.09672
14092236,74.29949
6692633,397.03476
21305125,81.46771
19122483,781.95337
26191664,109.20791
26421040,207.4729
17728927,171.60966
28179328,116.26495
21680639,230.16096
3891031,101.95043
322974,133.31886
3677769,78.41394
21184012,103.93016
22683799,65.85489
13564452,70.52991
23964318,101.44721
2210088,344.35474
22266183,90.59194
16725576,63.270126
20828097,90.57544
18197946,121.85041
23826817,109.28949
17306128,65.82725
19789620,62.623466
24845250,166.15651
26337439,285.5356
727547,216.43326
20815736,62.931767
24176495,117.96279
6225935,129.24216
18541736,193.23778
18523182,53.639812
20031317,151.61288
9350479,97.63157
215784,105.283295
17514665,165.92685
3272778,525.8897
16227237,166.85423
13532669,63.254593
4343401,45.491177
20872250,277.6167
4163742,137.63731
23905099,76.12069
18396197,208.8586
4047791,165.57141
11419898,174.75998
20281420,142.22923
27257149,71.79898
21022856,197.76378
8114639,63.904606
28015891,196.75288
24175050,123.52367
27259887,209.42078
28491645,57.412735
27482592,113.59983
4509560,150.53099
20522971,260.35483
26668703,89.01479
16737042,102.48536
5153500,237.11192
24958931,335.57272
20803845,95.7009
27454297,37.575
7694418,176.01839
19531760,115.78897
26771830,333.27332
14868857,119.323555
22268506,68.65789
7638133,129.34564
221618,163.3814
6985434,118.811745
25683363,381.6407
25404381,180.82582
16701087,55.6727
29037623,440.22522
1157036,58.823963
1402084,127.88376
2175827,81.543076
22000019,80.955574
12245906,130.97581
20485253,95.248474
17512288,187.39796
8407963,188.79666
9491126,133.49113
7559955,67.00711
21155115,170.44952
13926549,177.0542
15506009,157.97685
2206115,171.6807
4632542,77.23677
20798446,470.41605
10307958,108.4018
690914,113.532074
21577066,100.48433
18449942,472.90268
11496968,132.20226
21966498,102.20168
12710215,75.917915
23236661,79.82217
1118031,103.25134
4374523,72.26517
1440363,112.474945
26526151,30.55595
16206383,65.88891
18499074,50.895557
587058,270.7727
10984999,110.050224
3533741,150.45386
19011527,259.26562
19929209,141.57538
13183047,243.0022
29613451,78.26052
423015,66.43261
10386936,157.68613
23884096,165.72049
18171814,71.154785
2611765,170.22305
26039660,168.35869
11701404,155.5412
2997377,68.3604
11378048,155.63391
19507235,79.44664
19487831,351.67914
20874344,165.41626
11185068,152.15904
6636993,110.27514
25054489,419.52438
17129825,79.748604
7581611,92.25755
29191862,114.19152
1640995,172.87276
5557097,60.4016
18427786,165.49919
19273138,74.46121
26110133,153.89006
1745358,134.21614
11710327,78.63539
22674767,86.630165
8052046,32.845406
11564448,176.85397
28333895,183.56268
22054258,67.89134
18704012,89.14533
18624243,127.648926
23598856,200.63893
27961738,67.16806
20696291,174.63718
21618858,61.421963
16224408,107.94647
7782176,78.56909
10404638,241.32686
13600398,186.78218
29562750,160.40656
548184,107.80135
24736626,163.9616
9358066,150.3716
8145441,142.00325
2230762,114.462875
27930062,242.1592
18734320,84.72095
22241696,110.221725
13186374,565.05414
806040,51.473545
4282998,177.13882
25679709,96.22735
21764245,96.52486
13444902,79.48853
20236495,101.621544
28222364,72.10573
7201169,238.64449
690849,179.7105
29074124,103.69664
13436258,114.66846
17515672,179.09305
7276534,64.331375
15421719,227.63513
23714666,121.25825
6437262,67.27658
1919896,143.06718
9634588,145.13052
27500496,86.21582
13107627,84.00056
22571205,322.52316
6560459,95.755424
22514913,136.18552
1567225,300.32782
24232309,60.670383
23072894,89.80713
13001671,145.86417
24140556,146.3712
13264690,102.090294
16570631,82.03694
7562552,117.50724
22691625,44.378773
8595149,165.09286
26228457,82.05814
10650813,174.6104
19154733,200.49428
25725262,159.35715
9588828,189.74269
27002075,127.75986
10018549,111.72811
20089597,155.2563
9086629,74.34747
19821160,221.46228
4749192,43.730183
13783769,141.32402
25400996,141.69348
22958051,91.81719
21428791,107.816574
5115534,178.01457
15783216,162.24641
6262536,254.13568
15745269,80.694756
3202590,166.00325
9115318,240.09251
23300336,80.23761
7856476,78.54081
6478503,100.0501
10134298,124.021675
15191740,250.80322
510218,165.26552
25210171,100.686005
26255080,163.93654
18835820,177.39525
7265331,91.291466
21150953,159.99997
9997702,74.36803
17750513,62.817646
12912510,190.89838
17252480,142.8982
19282178,184.15555
16084875,146.27623
27281897,65.0838
3563041,450.7019
19798810,80.075134
1739847,49.02343
14071415,104.809326
10417282,100.27139
29506320,207.83345
1963975,91.81774
3207986,100.43695
17750661,123.12438
1782667,66.83652
21183312,164.8107
22340808,351.5804
14126303,85.20588
3693901,71.59351
5374226,204.86003
17824129,162.9917
15840089,419.40326
1363336,164.49484
15620835,160.90944
4284158,143.88556
28976689,81.18308
18958355,77.02407
28509709,56.503426
22107023,126.36136
3420648,197.99712
8071607,92.71846
7132520,64.93979
27086249,81.13974
29334786,187.58511
17210984,76.95532
2552105,162.99043
20624541,158.30406
17904418,148.42006
10860601,206.5623
19829773,58.322323
23307047,182.35977
25972542,273.92438
16511493,102.53846
23920387,138.9564
13606677,111.53548
23494093,65.21772
28435716,116.67634
19805603,125.59863
18811557,400.35233
6808818,55.23224
749896,161.40237
18023284,138.88596
2940729,86.57355
19744691,80.45597
6636389,310.4303
4892675,89.129074
9594568,116.49719
19094358,266.14993
16315292,199.23868
3924820,116.044365
16544552,151.93164
12887457,130.51743
17875002,116.48076
8468662,186.25174
10513228,69.95132
16086382,161.92291
9108110,235.13358
29573769,136.58975
24314633,228.97595
15781521,77.60722
13292453,86.587265
18464355,200.96513
20861411,107.89522
23824537,133.5052
23826391,62.26076
28463654,206.51048
1948494,95.84353
29585551,71.97722
19153081,285.70383
12749156,149.82219
26869767,152.33691
24779801,160.04645
25049092,55.883556
27573918,82.22811
1142034,267.21237
22529714,72.87125
23857159,110.969864
19269676,311.77155
13222347,214.82799
14787013,196.12775
26561968,180.62209
14091664,195.18266
9300634,182.05142
21190325,70.89631
16570490,68.196754
23729632,93.74339
6880990,72.11086
8106902,193.41727
24733560,63.001686
21815842,168.80185
28696394,133.13255
28220772,143.92203
17840284,105.63462
20689395,142.37178
9137941,209.64586
22307861,136.7407
29460203,64.80991
4995993,254.95982
28840175,265.315
18648360,453.8751
29763219,153.76985
266437,306.575
15345313,49.25685
21551787,111.372345
24263957,118.580315
11153954,153.70004
6200613,111.70966
26915118,193.86829
27215273,190.35278
8200729,150.00928
10787823,101.57727
7547439,76.87019
526532,138.76517
14774459,160.13705
20723015,92.44465
4878737,71.034134
18985595,155.87483
16673016,82.92194
12601278,108.21745
8438775,114.09709
8693545,86.044044
22339967,102.817
21926432,125.611084
7790911,63.58507
3584528,117.1123
12874666,94.105415
11067934,163.25095
8358047,78.66882
18650087,492.7235
7141549,116.222176
16177970,103.53748
7826411,188.80206
6711840,178.27605
459066,188.18877
6628117,98.54179
9605039,178.07353
23965460,80.560524
19743272,148.26309
14267222,115.31863
10247072,114.88258
18274492,88.983444
29157211,147.7013
23629960,170.28633
26468274,153.84099
18456751,91.738785
25629624,109.73412
29075468,82.98129
22879903,98.51131
1831227,130.61609
16396301,92.36476
24327382,220.89917
21950138,316.57153
4194302,86.748055
21524675,170.85136
11987376,103.1465
2942129,54.099545
23225547,174.74791
1129105,163.81241
5059104,60.60196
13622647,114.80327
1835728,148.82275
19122738,147.13219
15569399,61.5919
19738289,241.10284
24734527,288.1378
25378614,54.49466
21562548,150.35515
6065778,151.26904
691049,60.534866
20350786,77.00457
17640413,81.19464
24891651,66.3901
23877625,143.08635
9603611,111.244804
25090268,60.633026
22657560,157.82281
15297194,57.43421
28514974,75.484985
13112601,106.629105
13998293,161.2173
3717749,56.97379
27273414,76.87338
1056865,124.6367
20946833,480.58078
11156918,173.5709
842167,179.25407
11486357,103.57198
18715285,243.53282
29632401,140.00148
25471265,105.99951
20714088,59.54262
21694743,82.601425
11543453,116.78828
15026590,74.34087
21621926,63.82846
27235864,66.09081
2935456,203.38596
13595786,186.78386
2250372,515.00464
5760776,229.06783
1138052,84.99734
14179691,75.40912
13824091,248.43668
9386678,89.206375
24518802,108.545654
28717721,81.38459
25428161,188.72926
1908852,188.08101
13309667,158.60757
28105301,183.72586
14555322,204.83432
21682476,226.96971
16577819,137.91573
29706439,112.48631
27557992,66.69058
24178083,63.134975
4824211,86.6214
1042416,133.19414
22568033,278.14908
13299532,121.15883
20832768,134.60162
6779136,178.70013
6590197,224.28918
28913606,159.21472
13785383,155.23955
1753671,85.15624
7634327,206.51114
22282513,75.92443
16368233,73.63871
188803,106.61982
3531018,95.183205
3093616,210.61879
393479,200.43462
1485910,93.1463
22268166,57.70771
28683846,266.25827
20819221,235.26883
27225719,112.20211
19103843,58.19066
8342009,83.56528
23811439,59.755276
783341,86.93208
12955262,227.12947
17821912,123.28703
24335376,53.07829
28836023,262.14355
13376886,134.08759
3848324,273.2024
21801520,65.74419
29122308,157.08856
21332370,210.07825
21879202,300.99295
29381329,81.90914
4081707,286.6604
19861088,124.18402
3575859,75.67596
3052904,104.634315
16132114,50.18982
19229060,420.48563
28960455,126.79069
21967378,290.6077
9282032,244.63219
19248044,242.39722
8700510,189.49788
7026258,82.59615
19547213,83.46836
10784550,92.81672
11415455,174.87814
13770490,76.52606
24405674,244.6758
23729711,82.199615
7226069,63.1388
24438437,70.77623
23526128,146.12935
13508567,118.51053
8130551,147.56757
22204580,165.71661
15234771,177.9235
23650568,207.44049
5319150,159.68257
16726217,117.68234
6494256,63.74165
1971570,95.18292
20688793,192.71878
22350243,121.51589
20675355,187.54907
7289032,206.2541
1827525,62.915592
28387719,699.2175
18312765,170.73346
6106445,210.00397
4466780,104.31955
23311756,68.3893
6092535,241.13565
21326953,199.54956
28545685,70.30937
13669161,93.088646
8326389,67.0505
17730939,43.17622
28890229,126.665306
9409367,458.702
16393657,94.50043
2291084,265.7037
23738229,164.94414
6662418,228.91354
3442152,167.61629
2526152,73.565285
18224659,57.600807
22188609,155.30829
9412276,233.16129
9901546,127.326965
14202967,63.87215
19696972,60.2766
3739712,102.32651
9184688,238.23193
20812587,80.04445
11678719,159.47803
29037295,131.78679
5268432,505.2286
20523741,55.38325
27903283,78.43723
16478482,169.13673
14213037,92.213066
22502171,86.47233
20194042,172.39792
10488505,307.66177
18944697,230.81825
9529089,61.633995
24963166,57.875057
25609974,37.18926
1262392,121.0569
10135104,99.92889
8995610,301.22537
13590200,249.51595
16414045,150.78386
22433593,77.75592
14297036,65.968216
20796595,66.2716
4623217,139.99864
28776675,139.70877
7230002,71.530876
14552533,154.33261
18272185,154.99294
361803,89.46639
27602495,78.09215
16449480,168.19806
15327600,266.45303
23567990,75.36098
9146175,305.91
8367125,120.780396
15165888,60.620754
14055370,95.57546
916311,116.83469
7114286,124.19172
16916633,165.24402
29155895,179.0407
15133923,125.31231
18612981,62.815865
3765357,178.26591
16855676,111.07516
15615374,46.9007
3248010,142.92438
533625,158.32999
2794762,95.8957
19847655,80.37323
28108959,123.59625
18976585,59.586056
10156441,244.24106
19141391,170.62592
18549136,178.61969
6194718,94.81826
22120433,132.53056
21788734,58.160442
9550714,125.77302
9473760,173.02948
27193090,156.38869
5267542,50.70931
18120573,150.02158
763527,59.43928
9505047,87.46892
15884523,160.43407
14028018,111.55269
18112181,139.18958
28982325,74.419624
16437333,197.27174
3952328,154.72047
22098209,134.19608
28284832,112.81753
20435636,76.64813
12145887,72.02158
20651136,154.29665
24933820,112.946
11971212,88.63748
7345443,183.06786
29455913,135.4471
29486971,83.779175
20056034,104.7871
21908184,180.62833
13879679,184.15831
13671936,93.61495
13020158,189.34656
22247895,79.47975
3698111,84.162254
1151209,179.1767
23455106,272.19006
25096173,326.63916
22451798,118.081696
19544766,338.6412
23772926,181.68028
237868,105.88196
9272493,327.51404
23235101,150.3197
10491594,133.98016
17514660,187.39796
19328935,116.97255
17906601,160.27547
1475084,158.34737
25022759,92.69541
2391803,275.65244
22635815,90.97814
3808093,164.66121
17512303,210.86328
21754221,172.3117
16838957,282.99475
24111578,84.877266
20830442,62.311535
27334857,276.17792
20931306,441.196
26123841,111.93415
20383986,464.88635
29059334,73.678665
16568191,114.474976
9732356,74.861115
27685550,132.44365
21739952,49.643467
1787771,134.67767
88329,170.78554
9684366,229.94884
21701821,62.74595
22514364,57.84309
16085206,150.5439
11904191,167.16028
17326533,118.87849
23940145,127.1369
1772568,176.17104
26277650,93.715965
24961964,132.69975
20590664,160.75285
4128603,182.31665
752289,291.92017
17745504,90.777824
13153286,160.0408
21769436,292.30304
7293506,254.83736
18179852,195.36777
25455499,66.84077
5697371,373.6747
7891403,265.06445
1164111,53.860283
21897694,217.21268
21891783,195.97658
19751140,136.29678
19914250,108.254166
400039,107.34
9771893,171.26239
723709,78.31692
13935360,188.10753
19947167,53.318153
10142867,110.48205
4645831,80.12196
19799489,217.913
13748851,165.2819
19287758,105.48845
24497815,189.10999
15924820,51.63272
19361884,66.745285
21635457,108.57099
16148355,121.7601
22438742,165.57219
11589713,114.88258
859023,168.25269
29080463,102.129166
18023482,241.30801
9487497,146.81973
6054864,127.36532
825486,209.62125
21395527,181.22214
249414,214.13625
29131516,131.62862
16427395,262.69113
2080709,107.05479
29712339,102.4445
21981036,227.39102
18794969,125.86964
23685385,160.3591
3849460,62.36332
27827834,65.67692
27637053,160.60327
9588992,54.20984
23184752,82.63281
20552995,100.11125
28437076,79.36113
16708692,141.15785
24140119,51.370457
26442966,235.95042
16960725,103.30184
17860607,169.69174
23955297,72.83692
24066510,105.54553
16258754,83.87356
11888026,374.39145
27438452,144.74463
21982096,92.840294
20741058,348.61716
1847389,155.09904
26942420,172.23578
9186894,93.394585
6512929,142.60568
19929723,38.642235
16300514,204.3801
11909028,194.84229
21160332,89.30825
1814010,192.57161
8636811,93.8587
27541985,150.782
17611001,62.380775
471712,75.363785
26255072,54.705692
7040289,93.618195
20810529,286.12045
4297952,182.36339
28100877,68.57835
8589729,137.44229
22308624,94.56153
953951,240.78442
28030184,45.28468
14009768,68.15311
24717033,312.27502
3526122,354.48895
20284068,134.17776
24422014,85.701935
7376952,120.20395
23767758,76.65688
20761296,73.23403
4710310,89.37775
1337148,386.12183
27628103,88.15224
20395266,62.840305
22341014,107.121605
9809229,262.9077
6550596,138.59055
19174,323.07632
29073584,96.49562
12388494,271.3697
11604005,118.60455
13571350,158.40456
28816970,168.42627
13218139,605.9018
233189,160.9589
15311154,62.626945
10232039,59.694744
23762153,48.497154
21772083,117.214874
4693338,67.572426
24021028,57.150486
9750308,65.439
26640294,57.84867
552502,62.062973
26735217,243.18503
15549056,189.32233
18225702,112.41695
27807007,160.9322
28261459,159.66675
2874932,228.682
13396969,181.83626
13413622,234.0085
21950487,125.431496
28737541,99.99024
6689548,269.0574
19114014,1126.0322
20033157,128.52686
351530,143.56104
3924092,178.05713
29506634,71.45475
20814067,56.457367
6449238,115.76594
24733112,398.77264
27677746,132.9366
23249013,82.33138
14301951,62.042866
25031182,103.100815
3663984,120.95602
28536340,205.96477
27335390,164.30968
6412693,104.84439
22705516,39.61766
23751923,249.81874
11866751,193.64017
22203103,120.277504
23946148,116.42708
710284,301.6653
16604023,108.25619
11039478,200.75131
23322737,119.276215
8614751,70.39956
12854022,88.40223
696593,143.9712
4956451,70.519745
7694064,79.98012
19414813,164.90352
18110654,62.01182
23144059,147.56757
26273200,61.474453
15500846,158.1966
21802051,120.54578
4504049,56.100166
23435916,132.51233
20133468,57.318092
29312613,77.493706
13585495,86.04821
20692462,78.52309
9586130,855.4141
28096977,206.90443
23788475,125.304184
24935708,76.68567
26249129,150.39584
13900901,48.921516
18344824,60.10939
23449907,230.12265
24352967,85.26655
27494734,99.85229
29413218,442.37076
22339521,132.42743
5810581,199.50494
7842597,76.782364
9271742,111.67181
29519813,81.665344
6476333,89.21747
28959578,89.734146
4786139,177.68065
19717572,84.326195
28489803,283.66562
24653572,70.26603
27249050,157.44223
20049161,73.04262
12112190,119.83927
14547628,112.13608
26295450,114.86995
17829947,174.04985
24958209,137.3306
22672516,201.02774
7302762,129.59381
1284189,180.55931
23903960,265.20535
20499040,52.638985
23336354,38.183407
12088134,90.53631
15475362,209.33585
28021959,60.335846
24545438,63.28217
17009057,153.61156
18822021,56.972534
11881208,167.58965
10367884,159.41766
28918211,48.948326
10011509,209.36435
29538751,50.12147
7559064,106.15371
17255555,85.053925
18608652,276.68027
5015281,151.15852
12017066,50.12745
21610946,86.43695
6042335,222.55055
11927624,157.00346
26868019,79.15636
10020922,159.29782
6897911,89.353096
15476794,96.01551
9444324,200.59602
21412467,108.15824
9698250,108.26557
25796049,490.3545
13378919,70.08048
27977682,91.13626
23970993,129.9512
26360690,127.4434
2586794,72.82128
26837745,384.6091
17771936,383.4397
27585752,130.13733
11431526,136.9728
23896110,167.5291
24118529,186.19913
7790858,68.21062
19334117,67.436165
20496824,162.28114
17887871,158.81056
6384741,132.52188
26608589,182.91872
5136833,108.898865
483414,68.62711
25401843,85.635185
8761292,36.974503
21452348,172.68059
25288989,130.03125
7693040,148.5315
1616540,132.82065
14340033,201.03699
10133534,113.1795
12156007,139.1826
5382628,82.88455
28187614,154.52036
24783060,319.74976
19389911,77.06579
25405799,177.6431
959791,111.63409
12022083,199.14613
8809420,50.767857
987049,309.15604
13496318,403.79663
23861538,76.705536
21012056,185.04552
24710755,113.90936
1935109,160.71193
18927113,98.42961
7682094,195.78313
29129256,116.85091
4550557,64.49907
26290174,144.53346
14571451,151.01125
11520967,103.1465
20245130,487.6897
5102132,68.865974
5631916,228.07626
25030090,64.562805
24607677,106.612816
17944802,232.90985
4218742,70.538055
21892351,58.36614
15665152,153.62173
22705059,114.17313
28391618,216.40341
24284018,56.4744
26887922,74.370575
248713,114.84077
22492103,94.48343
19018157,142.31932
439750,98.99782
27854933,189.97661
20917569,80.0326
15552127,282.19714
7366831,101.94448
9393993,90.36444
22667641,175.92351
25970374,116.39773
25033659,138.53319
28696861,115.2256
15509546,117.031586
25350971,159.4996
26665885,197.50578
20482231,80.54431
10612199,77.680016
8994197,205.46059
18163050,173.68025
18023876,93.22531
27061969,56.13339
16133101,65.31056
19532789,81.849846
9509831,142.78941
5274268,83.114746
6640642,244.83185
3204428,169.62117
19413675,63.68525
2743624,421.1143
27437046,117.2707
23628745,102.68191
24279771,227.61551
1331231,282.63406
5148878,310.28275
